Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,Land_price_per_m2,Building_price_per_m2,Building_and_land_price_per_m2,is_Eastern_Victoria,is_Northern_Metropolitan,is_Northern_Victoria,is_South_Eastern_Metropolitan,is_Southern_Metropolitan,is_Western_Metropolitan,is_Western_Victoria,YearSold,HouseAge
Brooklyn,3/673 Geelong Rd,3,t,430000.0,PI,Jas,2016-09-10,10.9,3012.0,3.0,1.0,1.0,131.0,103.09772727272728,2018,-37.8203,144.8386,Western Metropolitan,962,3282.442748091603,4170.799991182241,1836.8397036979504,False,False,False,False,False,True,False,2016,-2
Brooklyn,1/8 Paw Paw Rd,2,h,507000.0,SP,hockingstuart,2017-02-25,10.9,3012.0,2.0,1.0,2.0,191.0,87.0,2014,-37.8226,144.8392,Western Metropolitan,962,2654.450261780105,5827.586206896552,1823.7410071942445,False,False,False,False,False,True,False,2017,3
Brooklyn,11 Houston Ct,3,h,892000.0,S,hockingstuart,2016-08-28,10.9,3012.0,3.0,1.0,2.0,715.0,193.75,1986,-37.8239,144.8431,Western Metropolitan,962,1247.5524475524476,4603.870967741936,981.5680880330124,False,False,False,False,False,True,False,2016,30
Glen Huntly,7/15 Manchester Gr,2,u,695000.0,S,Woodards,2016-06-04,10.4,3163.0,2.0,2.0,1.0,88.94909090909091,88.94909090909091,1963,-37.8878,145.0407,Southern Metropolitan,2403,7813.458157883978,7813.458157883978,3906.729078941989,False,False,False,False,True,False,False,2016,53
Glen Huntly,83 Grange Rd,3,h,1160000.0,S,Gary,2016-10-08,10.4,3163.0,3.0,1.0,2.0,553.0,137.0,1930,-37.8878,145.0456,Southern Metropolitan,2403,2097.6491862567814,8467.153284671533,1681.159420289855,False,False,False,False,True,False,False,2016,86
Glen Huntly,8 Augusta St,3,h,1330000.0,S,Woodards,2016-09-10,10.4,3163.0,3.0,2.0,1.0,295.0,176.0,1930,-37.8904,145.0387,Southern Metropolitan,2403,4508.474576271186,7556.818181818182,2823.779193205945,False,False,False,False,True,False,False,2016,86
Glen Huntly,2/143 Grange Rd,2,u,695000.0,S,hockingstuart,2016-09-10,10.4,3163.0,2.0,1.0,1.0,1035.0,192.8661363636364,1963,-37.8925,145.0456,Southern Metropolitan,2403,671.4975845410628,3603.5356600374016,566.0226138805848,False,False,False,False,True,False,False,2016,53
Glen Huntly,2/6 Culma St,2,u,812000.0,S,Woodards,2016-06-18,10.4,3163.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1995,-37.8924,145.0409,Southern Metropolitan,2403,11327.837666455294,11327.837666455294,5663.918833227647,False,False,False,False,True,False,False,2016,21
Glen Huntly,6/99 Neerim Rd,2,u,350000.0,PI,hockingstuart,2016-06-18,10.4,3163.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1960,-37.8868,145.0408,Southern Metropolitan,2403,4882.688649334178,4882.688649334178,2441.344324667089,False,False,False,False,True,False,False,2016,56
Glen Huntly,6/135 Grange Rd,2,h,630000.0,S,Gary,2016-11-19,10.4,3163.0,2.0,1.0,1.0,100.0,94.47727272727272,1967,-37.8915,145.0451,Southern Metropolitan,2403,6300.0,6668.270387298533,3239.4530793502395,False,False,False,False,True,False,False,2016,49
Glen Huntly,2/4 Hinton Rd,2,t,635000.0,PI,Ray,2016-11-19,10.4,3163.0,2.0,2.0,1.0,81.0,2.0,2003,-37.8877,145.0449,Southern Metropolitan,2403,7839.506172839506,317500.0,7650.6024096385545,False,False,False,False,True,False,False,2016,13
Glen Huntly,16/89 Neerim Rd,2,t,636500.0,S,Gary,2016-05-22,10.4,3163.0,2.0,1.0,1.0,68.0,68.0,1970,-37.8866,145.0396,Southern Metropolitan,2403,9360.29411764706,9360.29411764706,4680.14705882353,False,False,False,False,True,False,False,2016,46
Glen Huntly,27 Augusta St,5,h,2575000.0,S,Gary,2016-08-22,10.4,3163.0,5.0,3.0,2.0,688.0,347.0,1910,-37.8921,145.0381,Southern Metropolitan,2403,3742.732558139535,7420.749279538905,2487.92270531401,False,False,False,False,True,False,False,2016,106
Glen Huntly,201/1177 Glen Huntly Rd,2,u,445000.0,S,Woodards,2016-09-24,10.4,3163.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1942,-37.8894,145.0431,Southern Metropolitan,2403,6207.989854153456,6207.989854153456,3103.994927076728,False,False,False,False,True,False,False,2016,74
Glen Huntly,22/89 Neerim Rd,2,t,710000.0,S,Buxton,2017-02-25,10.4,3163.0,2.0,1.0,1.0,78.0,78.0,1970,-37.8866,145.0396,Southern Metropolitan,2403,9102.564102564103,9102.564102564103,4551.282051282052,False,False,False,False,True,False,False,2017,47
Oakleigh,128 Atherton Rd,2,h,1010000.0,S,Ray,2017-03-04,14.0,3166.0,2.0,1.0,2.0,553.0,162.1590909090909,1938,-37.9001,145.0981,Southern Metropolitan,3224,1826.4014466546112,6228.451296426068,1412.273175072298,False,False,False,False,True,False,False,2017,79
Oakleigh,8/105 Atherton Rd,2,h,305000.0,PI,Ray,2016-06-04,14.0,3166.0,2.0,1.0,1.0,80.0,80.0,1960,-37.8994,145.0955,Southern Metropolitan,3224,3812.5,3812.5,1906.25,False,False,False,False,True,False,False,2016,56
Oakleigh,11/79 Atherton Rd,2,u,400000.0,PI,Woodards,2016-05-07,14.0,3166.0,2.0,1.0,1.0,87.0,87.0,2004,-37.8991,145.0939,Southern Metropolitan,3224,4597.701149425287,4597.701149425287,2298.8505747126437,False,False,False,False,True,False,False,2016,12
Oakleigh,94 Burlington St,3,h,880000.0,PI,Barry,2016-11-07,14.0,3166.0,3.0,1.0,1.0,670.0,118.0,1925,-37.9033,145.1006,Southern Metropolitan,3224,1313.4328358208954,7457.627118644068,1116.751269035533,False,False,False,False,True,False,False,2016,91
Oakleigh,4 Leroux St,3,h,1076000.0,S,Buxton,2016-10-08,14.0,3166.0,3.0,1.0,2.0,689.0,166.4431818181818,1955,-37.8961,145.1046,Southern Metropolitan,3224,1561.6835994194485,6464.668532805353,1257.8275481874095,False,False,False,False,True,False,False,2016,61
Oakleigh,3 Estelle St,3,h,1045000.0,S,Ray,2017-02-11,14.0,3166.0,3.0,1.0,2.0,602.0,107.0,1950,-37.8923,145.1013,Southern Metropolitan,3224,1735.8803986710964,9766.355140186915,1473.9069111424542,False,False,False,False,True,False,False,2017,67
Oakleigh,5/1 Parer St,2,h,600000.0,SP,Barry,2016-06-12,14.0,3166.0,2.0,1.0,1.0,211.0,114.4090909090909,1975,-37.9086,145.0977,Southern Metropolitan,3224,2843.6018957345973,5244.338498212158,1843.832937561112,False,False,False,False,True,False,False,2016,41
Oakleigh,105 Atkinson St,3,h,1225000.0,S,Ray,2016-11-12,14.0,3166.0,3.0,1.0,2.0,553.0,162.1590909090909,1957,-37.8956,145.0928,Southern Metropolitan,3224,2215.1898734177216,7554.309740714786,1712.9055836272921,False,False,False,False,True,False,False,2016,59
Oakleigh,1173 North Rd,3,h,1035000.0,S,Buxton,2016-11-12,14.0,3166.0,3.0,1.0,2.0,650.0,158.21477272727273,1951,-37.91,145.0914,Southern Metropolitan,3224,1592.3076923076924,6541.740585653851,1280.6002004980112,False,False,False,False,True,False,False,2016,65
Oakleigh,1/1478 Dandenong Rd,3,u,690000.0,S,Buxton,2016-10-15,14.0,3166.0,3.0,1.0,2.0,340.0,103.0,1930,-37.8968,145.0983,Southern Metropolitan,3224,2029.4117647058824,6699.0291262135925,1557.5620767494356,False,False,False,False,True,False,False,2016,86
Oakleigh,53 William St,3,h,1050000.0,SP,Buxton,2016-10-15,14.0,3166.0,3.0,2.0,2.0,544.0,146.0,1970,-37.9055,145.1024,Southern Metropolitan,3224,1930.1470588235295,7191.780821917808,1521.7391304347825,False,False,False,False,True,False,False,2016,46
Oakleigh,56 Burlington St,3,h,1045000.0,S,Ray,2016-09-17,14.0,3166.0,3.0,1.0,2.0,643.0,160.20454545454547,1922,-37.9028,145.0971,Southern Metropolitan,3224,1625.194401244168,6522.911051212937,1301.0384539203758,False,False,False,False,True,False,False,2016,94
Oakleigh,1249 North Rd,3,h,865000.0,SP,Buxton,2016-09-17,14.0,3166.0,2.0,1.0,2.0,691.0,140.0,1950,-37.9109,145.0995,Southern Metropolitan,3224,1251.808972503618,6178.571428571428,1040.9145607701564,False,False,False,False,True,False,False,2016,66
Oakleigh,13 Hilbert Ct,3,h,1033000.0,S,Buxton,2017-03-18,14.0,3166.0,3.0,1.0,2.0,548.0,115.0,1975,-37.8951,145.101,Southern Metropolitan,3224,1885.036496350365,8982.608695652174,1558.0693815987934,False,False,False,False,True,False,False,2017,42
Oakleigh,1231 North Rd,4,h,991000.0,S,Woodards,2017-03-18,14.0,3166.0,4.0,1.0,2.0,683.0,200.20454545454547,1964,-37.9107,145.0975,Southern Metropolitan,3224,1450.95168374817,4949.937563855148,1122.0503847044595,False,False,False,False,True,False,False,2017,53
Oakleigh,134 Atherton Rd,4,h,1641000.0,S,Ray,2016-11-19,14.0,3166.0,4.0,1.0,2.0,802.0,203.70386363636365,1925,-37.9002,145.099,Southern Metropolitan,3224,2046.1346633416458,8055.811857007219,1631.6930453727907,False,False,False,False,True,False,False,2016,91
Oakleigh,3/21 John St,2,h,655000.0,S,Barry,2016-11-19,14.0,3166.0,2.0,1.0,1.0,156.0,106.8465909090909,1992,-37.9024,145.1008,Southern Metropolitan,3224,4198.717948717948,6130.284498803509,2491.9478610492642,False,False,False,False,True,False,False,2016,24
Oakleigh,1472 Dandenong Rd,2,h,750000.0,PI,Woodards,2016-05-22,14.0,3166.0,2.0,2.0,2.0,607.0,138.0,1950,-37.8964,145.0977,Southern Metropolitan,3224,1235.5848434925865,5434.782608695652,1006.7114093959732,False,False,False,False,True,False,False,2016,66
Oakleigh,197 Huntingdale Rd,3,h,1025000.0,S,Ray,2017-02-25,14.0,3166.0,3.0,1.0,2.0,543.0,139.0,1940,-37.9023,145.105,Southern Metropolitan,3224,1887.6611418047883,7374.10071942446,1502.9325513196482,False,False,False,False,True,False,False,2017,77
Oakleigh,1/233 Huntingdale Rd,3,u,637000.0,S,Ray,2016-07-26,14.0,3166.0,3.0,1.0,2.0,119.0,107.85295454545457,1970,-37.9058,145.1043,Southern Metropolitan,3224,5352.941176470588,5906.1896142264395,2807.9863507899086,False,False,False,False,True,False,False,2016,46
Oakleigh,1/157 Atherton Rd,3,u,633500.0,S,Woodards,2016-06-27,14.0,3166.0,3.0,2.0,2.0,279.0,95.0,1930,-37.9001,145.1009,Southern Metropolitan,3224,2270.609318996416,6668.421052631579,1693.850267379679,False,False,False,False,True,False,False,2016,86
Oakleigh,62 Eastgate St,4,h,1180000.0,S,Buxton,2016-06-27,14.0,3166.0,4.0,1.0,2.0,604.0,183.0,1965,-37.9087,145.0886,Southern Metropolitan,3224,1953.6423841059602,6448.087431693989,1499.3646759847522,False,False,False,False,True,False,False,2016,51
Oakleigh,9 Winifred St,3,h,1124000.0,S,Ray,2016-06-27,14.0,3166.0,3.0,1.0,1.0,685.0,174.9318181818182,2065,-37.8952,145.1021,Southern Metropolitan,3224,1640.8759124087592,6425.360530076653,1307.0803710653593,False,False,False,False,True,False,False,2016,-49
Oakleigh,36 Hatter St,3,h,1225000.0,S,Buxton,2016-11-27,14.0,3166.0,3.0,1.0,2.0,528.0,112.0,1930,-37.9066,145.088,Southern Metropolitan,3224,2320.0757575757575,10937.5,1914.0625,False,False,False,False,True,False,False,2016,86
Oakleigh,1474 Dandenong Rd,4,h,855000.0,PI,Woodards,2016-05-28,14.0,3166.0,3.0,2.0,1.0,728.0,242.27272727272728,1988,-37.8966,145.0979,Southern Metropolitan,3224,1174.4505494505495,3529.080675422139,881.1955401480371,False,False,False,False,True,False,False,2016,28
Oakleigh,5 Grant St,5,h,1600000.0,PI,Ray,2016-05-28,14.0,3166.0,5.0,3.0,2.0,695.0,305.0,2015,-37.8973,145.0979,Southern Metropolitan,3224,2302.1582733812947,5245.901639344263,1600.0,False,False,False,False,True,False,False,2016,1
Oakleigh,9/126 Atherton Rd,3,u,665000.0,S,O'Brien,2016-07-30,14.0,3166.0,3.0,1.0,1.0,112.0,95.01818181818182,1856,-37.9008,145.09799999999996,Southern Metropolitan,3224,5937.5,6998.660543436663,3212.2782364307045,False,False,False,False,True,False,False,2016,160
Ripponlea,2/120 Brighton Rd,2,u,605000.0,S,Gary,2016-05-07,7.4,3185.0,2.0,1.0,1.0,722.0,175.12727272727273,1970,-37.8794,144.9947,Southern Metropolitan,821,837.9501385041551,3454.6303986710964,674.3747719995137,False,False,False,False,True,False,False,2016,46
Ripponlea,4/16 Hotham Gr,2,u,660000.0,S,RT,2016-11-12,7.4,3185.0,2.0,1.0,0.0,477.0,164.11363636363637,1919,-37.8804,144.9969,Southern Metropolitan,821,1383.6477987421383,4021.6036560033235,1029.4586833989151,False,False,False,False,True,False,False,2016,97
Ripponlea,7/1 Hotham Gr,1,u,327000.0,S,Woodards,2016-06-18,7.4,3185.0,1.0,1.0,1.0,486.0,146.2975,1963,-37.8797,144.9954,Southern Metropolitan,821,672.8395061728395,2235.171482766281,517.1616209142057,False,False,False,False,True,False,False,2016,53
Ripponlea,8/10 Maryville St,2,u,570000.0,S,Buxton,2016-11-19,7.4,3185.0,2.0,1.0,0.0,785.0,177.95454545454547,1964,-37.8756,144.9934,Southern Metropolitan,821,726.1146496815287,3203.0651340996164,591.9282511210762,False,False,False,False,True,False,False,2016,52
Ripponlea,26 Bell St,2,t,755000.0,S,Chisholm,2016-06-27,7.4,3185.0,2.0,2.0,1.0,66.0,111.0,2005,-37.8813,144.9964,Southern Metropolitan,821,11439.39393939394,6801.801801801802,4265.536723163842,False,False,False,False,True,False,False,2016,11
Ripponlea,23 Maryville St,4,h,1925000.0,PI,Marshall,2016-11-27,7.4,3185.0,4.0,2.0,3.0,485.0,163.11568181818183,2000,-37.8754,144.9944,Southern Metropolitan,821,3969.0721649484535,11801.44041665912,2970.1487774523976,False,False,False,False,True,False,False,2016,16
Ripponlea,13/209 Hotham St,2,u,520000.0,S,hockingstuart,2016-05-28,7.4,3185.0,2.0,1.0,1.0,74.0,74.0,1971,-37.8788,144.9974,Southern Metropolitan,821,7027.027027027027,7027.027027027027,3513.5135135135133,False,False,False,False,True,False,False,2016,45
Cremorne,72 Cubitt St,2,h,1000000.0,S,hockingstuart,2016-06-04,2.5,3121.0,2.0,1.0,2.0,176.0,114.0,1920,-37.8281,144.9923,Northern Metropolitan,1123,5681.818181818182,8771.929824561403,3448.2758620689656,False,True,False,False,False,False,False,2016,96
Cremorne,5 Gough Pl,2,h,725000.0,S,Jellis,2016-06-04,2.5,3121.0,2.0,1.0,1.0,115.0,104.77727272727272,1957,-37.8285,144.9888,Northern Metropolitan,1123,6304.347826086957,6919.439503709167,3298.794233831772,False,True,False,False,False,False,False,2016,59
Cremorne,301/163 Cremorne St,1,u,425000.0,PI,hockingstuart,2016-08-06,2.5,3121.0,1.0,1.0,1.0,52.0,52.0,2007,-37.8301,144.9904,Northern Metropolitan,1123,8173.076923076923,8173.076923076923,4086.5384615384614,False,True,False,False,False,False,False,2016,9
Cremorne,443 Punt Rd,3,h,1280000.0,S,Biggin,2016-11-07,2.5,3121.0,3.0,2.0,2.0,324.0,165.0,1880,-37.8278,144.9885,Northern Metropolitan,1123,3950.617283950617,7757.575757575758,2617.5869120654397,False,True,False,False,False,False,False,2016,136
Cremorne,34 Green St,2,h,1000000.0,S,Biggin,2016-10-08,2.5,3121.0,2.0,1.0,0.0,146.0,104.36363636363636,1957,-37.8274,144.9947,Northern Metropolitan,1123,6849.315068493151,9581.881533101046,3994.1902687000725,False,True,False,False,False,False,False,2016,59
Cremorne,7/18 Kelso St,2,u,546000.0,S,Biggin,2016-10-08,2.5,3121.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1980,-37.8282,144.9897,Northern Metropolitan,1123,7616.994292961318,7616.994292961318,3808.497146480659,False,True,False,False,False,False,False,2016,36
Cremorne,443 Punt Rd,3,h,1475000.0,PI,Biggin,2016-09-10,2.5,3121.0,3.0,2.0,2.0,324.0,165.0,1880,-37.8278,144.9885,Northern Metropolitan,1123,4552.469135802469,8939.39393939394,3016.359918200409,False,True,False,False,False,False,False,2016,136
Cremorne,183 Cubitt St,2,h,895000.0,S,Biggin,2016-10-15,2.5,3121.0,2.0,1.0,0.0,138.0,100.60522727272728,1964,-37.832,144.99200000000005,Northern Metropolitan,1123,6485.507246376812,8896.15802540533,3750.9656021785695,False,True,False,False,False,False,False,2016,52
Cremorne,204/8 Balmain St,1,u,405000.0,SP,Dingle,2016-07-16,2.5,3121.0,1.0,1.0,1.0,52.29545454545455,52.29545454545455,2007,-37.8299,144.9907,Northern Metropolitan,1123,7744.458930899608,7744.458930899608,3872.229465449804,False,True,False,False,False,False,False,2016,9
Cremorne,18 Chapel St,2,h,1015000.0,S,Biggin,2016-07-16,2.5,3121.0,2.0,1.0,1.0,131.0,80.0,1890,-37.8274,144.9967,Northern Metropolitan,1123,7748.091603053435,12687.5,4810.42654028436,False,True,False,False,False,False,False,2016,126
Cremorne,14 Dover St,2,h,930000.0,S,hockingstuart,2016-07-16,2.5,3121.0,2.0,1.0,1.0,125.0,68.0,1900,-37.8258,144.99200000000005,Northern Metropolitan,1123,7440.0,13676.470588235294,4818.652849740933,False,True,False,False,False,False,False,2016,116
Cremorne,313/163 Cremorne St,1,u,415000.0,SP,Jellis,2017-03-18,2.5,3121.0,1.0,1.0,1.0,52.29545454545455,52.29545454545455,1909,-37.8301,144.9904,Northern Metropolitan,1123,7935.680139069969,7935.680139069969,3967.8400695349847,False,True,False,False,False,False,False,2017,108
Cremorne,56 Wellington St,3,h,1900000.0,VB,Jellis,2016-06-18,2.5,3121.0,3.0,2.0,2.0,263.0,166.0,2016,-37.8266,144.9894,Northern Metropolitan,1123,7224.334600760456,11445.783132530121,4428.904428904429,False,True,False,False,False,False,False,2016,0
Cremorne,607/140 Swan St,2,u,662500.0,S,Jellis,2016-11-19,2.5,3121.0,2.0,1.0,1.0,75.0,75.0,2015,-37.8255,144.9948,Northern Metropolitan,1123,8833.333333333334,8833.333333333334,4416.666666666667,False,True,False,False,False,False,False,2016,1
Cremorne,84 Chestnut St,2,h,831000.0,S,hockingstuart,2016-05-22,2.5,3121.0,2.0,1.0,0.0,128.0,95.5625,1867,-37.8291,144.9952,Northern Metropolitan,1123,6492.1875,8695.879659908436,3717.081353089181,False,True,False,False,False,False,False,2016,149
Cremorne,54 Balmain St,2,h,1110000.0,S,Biggin,2016-09-24,2.5,3121.0,2.0,1.0,1.0,144.0,104.8409090909091,1925,-37.8301,144.9927,Northern Metropolitan,1123,7708.333333333333,10587.470192933015,4460.681340761714,False,True,False,False,False,False,False,2016,91
Cremorne,308/163 Cremorne St,2,u,565000.0,S,hockingstuart,2016-09-24,2.5,3121.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,2007,-37.8301,144.9904,Northern Metropolitan,1123,7882.054533925174,7882.054533925174,3941.027266962587,False,True,False,False,False,False,False,2016,9
Cremorne,175 Dover St,2,t,1010000.0,S,hockingstuart,2016-09-24,2.5,3121.0,2.0,1.0,1.0,151.0,151.0,1998,-37.8311,144.9914,Northern Metropolitan,1123,6688.741721854305,6688.741721854305,3344.3708609271525,False,True,False,False,False,False,False,2016,18
Cremorne,66 Green St,3,h,1300000.0,S,Biggin,2016-11-27,2.5,3121.0,3.0,1.0,1.0,326.0,100.0,1890,-37.8283,144.9946,Northern Metropolitan,1123,3987.730061349693,13000.0,3051.6431924882627,False,True,False,False,False,False,False,2016,126
Cremorne,12 Melrose St,3,h,1300000.0,S,Biggin,2016-05-28,2.5,3121.0,2.0,2.0,2.0,138.0,108.0,2001,-37.8288,144.9891,Northern Metropolitan,1123,9420.289855072464,12037.037037037036,5284.552845528456,False,True,False,False,False,False,False,2016,15
Docklands,2305/241 Harbour Esp,1,u,360000.0,VB,RT,2016-12-10,1.9,3008.0,1.0,1.0,1.0,52.29545454545455,52.29545454545455,1981,-37.8133,144.9433,Southern Metropolitan,4707,6883.963494132986,6883.963494132986,3441.981747066493,False,False,False,False,True,False,False,2016,35
Docklands,202/440 Docklands Dr,4,t,1370000.0,S,Raine,2016-08-13,1.9,3008.0,4.0,2.0,2.0,155.52272727272728,155.52272727272728,2006,-37.8141,144.9387,Southern Metropolitan,4707,8809.00189975157,8809.00189975157,4404.500949875785,False,False,False,False,True,False,False,2016,10
Docklands,1508/50 Lorimer St,2,u,800000.0,VB,RT,2016-06-27,1.9,3008.0,2.0,2.0,2.0,128.0,128.0,1943,-37.8249,144.9476,Southern Metropolitan,4707,6250.0,6250.0,3125.0,False,False,False,False,True,False,False,2016,73
South Kingsville,42 Watt St,4,h,930000.0,S,Sweeney,2016-06-04,9.1,3015.0,5.0,1.0,3.0,669.0,143.0,1950,-37.8305,144.8736,Western Metropolitan,984,1390.134529147982,6503.4965034965035,1145.320197044335,False,False,False,False,False,True,False,2016,66
South Kingsville,1/39 New St,2,t,650000.0,SP,Greg,2016-08-06,9.1,3015.0,2.0,2.0,1.0,151.0,102.0,2011,-37.8289,144.8671,Western Metropolitan,984,4304.635761589404,6372.549019607844,2569.1699604743085,False,False,False,False,False,True,False,2016,5
South Kingsville,69 Watt St,3,h,985000.0,S,Williams,2016-06-12,9.1,3015.0,3.0,1.0,5.0,669.0,124.0,1950,-37.8321,144.8736,Western Metropolitan,984,1472.3467862481316,7943.548387096775,1242.1185372005043,False,False,False,False,False,True,False,2016,66
South Kingsville,58 Kernot St,4,t,915000.0,SP,Sweeney,2016-04-16,9.1,3015.0,4.0,3.0,1.0,662.0,265.0,2016,-37.8307,144.8725,Western Metropolitan,984,1382.1752265861028,3452.830188679245,987.0550161812298,False,False,False,False,False,True,False,2016,0
South Kingsville,88 Blackshaws Rd,3,h,845000.0,SP,hockingstuart,2016-09-17,9.1,3015.0,3.0,2.0,2.0,738.0,197.13477272727275,1975,-37.834,144.8757,Western Metropolitan,984,1144.9864498644986,4286.407660656703,903.6130669546174,False,False,False,False,False,True,False,2016,41
South Kingsville,40 Greene St,3,h,941000.0,S,Jas,2016-06-18,9.1,3015.0,3.0,2.0,3.0,669.0,177.38636363636363,1927,-37.8303,144.8705,Western Metropolitan,984,1406.576980568012,5304.804612427931,1111.785397814237,False,False,False,False,False,True,False,2016,89
South Kingsville,55 Saltley St,3,h,1030000.0,SP,Barlow,2016-05-22,9.1,3015.0,0.0,1.0,1.0,224.0,120.5909090909091,1969,-37.8298,144.8679,Western Metropolitan,984,4598.214285714285,8541.274029400678,2989.051576309194,False,False,False,False,False,True,False,2016,47
South Kingsville,2/77 Vernon St,2,h,392250.0,SP,Gunn&Co,2016-09-24,9.1,3015.0,2.0,1.0,2.0,462.0,140.17045454545453,1970,-37.8331,144.8715,Western Metropolitan,984,849.025974025974,2798.3785974868265,651.3936328810553,False,False,False,False,False,True,False,2016,46
South Kingsville,1/11 New St,3,u,508000.0,S,Sweeney,2017-02-25,9.1,3015.0,3.0,1.0,2.0,144.0,92.0,1980,-37.8268,144.8675,Western Metropolitan,984,3527.777777777778,5521.739130434783,2152.5423728813557,False,False,False,False,False,True,False,2017,37
South Kingsville,2/3 New St,2,h,420000.0,SP,Jas,2016-07-26,9.1,3015.0,2.0,1.0,1.0,78.0,130.0,1980,-37.8262,144.8677,Western Metropolitan,984,5384.615384615385,3230.769230769231,2019.2307692307693,False,False,False,False,False,True,False,2016,36
South Kingsville,1/72 Paxton St,2,u,506000.0,S,Sweeney,2016-06-27,9.1,3015.0,2.0,1.0,1.0,126.0,83.0,1975,-37.8315,144.8693,Western Metropolitan,984,4015.873015873016,6096.385542168675,2421.0526315789475,False,False,False,False,False,True,False,2016,41
South Kingsville,41 Saltley St,3,t,855000.0,SP,Greg,2016-11-27,9.1,3015.0,3.0,2.0,2.0,337.0,137.5909090909091,1983,-37.8288,144.8681,Western Metropolitan,984,2537.091988130564,6214.073339940535,1801.551575519586,False,False,False,False,False,True,False,2016,33
South Kingsville,2/108 Blackshaws Rd,2,u,380000.0,VB,Oak,2016-08-28,9.1,3015.0,2.0,1.0,1.0,78.0,62.0,1960,-37.8337,144.8739,Western Metropolitan,984,4871.794871794872,6129.032258064516,2714.285714285714,False,False,False,False,False,True,False,2016,56
South Kingsville,56b Vernon St,2,t,611000.0,SP,Williams,2016-08-28,9.1,3015.0,2.0,1.0,1.0,228.0,100.0,2000,-37.8317,144.8713,Western Metropolitan,984,2679.8245614035086,6110.0,1862.8048780487804,False,False,False,False,False,True,False,2016,16
Strathmore Heights,4 Boeing Rd,4,h,1260000.0,S,Nelson,2016-09-10,12.5,3041.0,4.0,2.0,2.0,697.0,277.0,2012,-37.7141,144.8995,Western Metropolitan,389,1807.7474892395983,4548.736462093862,1293.6344969199179,False,False,False,False,False,True,False,2016,4
Strathmore Heights,12 Boeing Rd,4,h,931999.0,S,Nelson,2016-11-12,12.5,3041.0,4.0,3.0,2.0,528.0,192.0,1966,-37.7137,144.8987,Western Metropolitan,389,1765.1496212121212,4854.161458333333,1294.4430555555555,False,False,False,False,False,True,False,2016,50
Strathmore Heights,347 Mascoma St,4,h,800000.0,S,Considine,2016-06-18,12.5,3041.0,3.0,2.0,4.0,556.0,171.95454545454547,1976,-37.715,144.8966,Western Metropolitan,389,1438.8489208633093,4652.3922812582605,1098.9697158913518,False,False,False,False,False,True,False,2016,40
Strathmore Heights,5 Lockheed St,4,h,950000.0,S,Nelson,2016-05-22,12.5,3041.0,4.0,3.0,2.0,541.0,186.7022727272727,1951,-37.7156,144.8975,Western Metropolitan,389,1756.007393715342,5088.315134694275,1305.4789514942738,False,False,False,False,False,True,False,2016,65
Strathmore Heights,14 Elysee Ct,4,h,780000.0,VB,Brad,2016-08-22,12.5,3041.0,4.0,2.0,2.0,539.0,167.59954545454545,1931,-37.7115,144.8966,Western Metropolitan,389,1447.1243042671615,4653.950569403801,1103.8784344224805,False,False,False,False,False,True,False,2016,85
Travancore,2/9 Buckland St,2,u,503000.0,S,Nelson,2016-12-10,5.3,3032.0,2.0,1.0,1.0,71.68181818181819,71.68181818181819,1960,-37.7822,144.9342,Western Metropolitan,1052,7017.121116043119,7017.121116043119,3508.5605580215597,False,False,False,False,False,True,False,2016,56
Travancore,61 Mooltan St,3,h,1257000.0,S,Jellis,2016-08-13,5.3,3032.0,3.0,2.0,1.0,337.0,153.0,1930,-37.7813,144.9371,Western Metropolitan,1052,3729.9703264094956,8215.686274509804,2565.3061224489797,False,False,False,False,False,True,False,2016,86
Travancore,110 Baroda St,4,h,1562000.0,SP,Nelson,2016-10-15,5.3,3032.0,4.0,2.0,1.0,621.0,192.0,1900,-37.7778,144.9346,Western Metropolitan,1052,2515.2979066022544,8135.416666666667,1921.279212792128,False,False,False,False,False,True,False,2016,116
Travancore,47 Mooltan St,2,h,1100000.0,SP,Nelson,2016-06-18,5.3,3032.0,2.0,1.0,1.0,321.0,141.16946363636364,2035,-37.7818,144.9374,Western Metropolitan,1052,3426.791277258567,7792.053406347663,2380.079357353396,False,False,False,False,False,True,False,2016,-19
Travancore,53 Mangalore St,4,h,1740000.0,VB,Nelson,2016-05-22,5.3,3032.0,3.0,3.0,2.0,650.0,242.0,1925,-37.7796,144.935,Western Metropolitan,1052,2676.923076923077,7190.082644628099,1950.6726457399104,False,False,False,False,False,True,False,2016,91
Travancore,145/38 Mt Alexander Rd,2,u,315000.0,SP,Ray,2016-05-28,5.3,3032.0,2.0,1.0,1.0,51.0,51.0,2012,-37.7847,144.9383,Western Metropolitan,1052,6176.470588235294,6176.470588235294,3088.235294117647,False,False,False,False,False,True,False,2016,4
